,id,frequency
1010,"(1601, 19060)",1
1011,"(3474, 3493)",2
1012,"(723, 63958)",1
1013,"(6241, 63958)",1
1014,"(6243, 63958)",1
1015,"(6244, 63958)",1
1016,"(6245, 63958)",1
1017,"(6246, 63958)",1
1018,"(6249, 63958)",1
1019,"(6252, 63958)",1
1020,"(6253, 63958)",1
1021,"(6632, 63958)",2
1022,"(7007, 63958)",1
1023,"(2604, 40145)",1
1024,"(186, 63958)",1
1025,"(842, 63958)",1
1026,"(6625, 63958)",1
1027,"(10724, 63958)",1
1028,"(10725, 63958)",1
1029,"(2026, 63233)",1
1030,"(2026, 63471)",1
1031,"(959, 63250)",6
1032,"(5935, 63958)",2
1033,"(5121, 19100)",1
1034,"(623, 66480)",1
1035,"(3336, 3147)",1
1036,"(10537, 19068)",1
1037,"(984, 10323)",2
1038,"(960, 63224)",1
1039,"(623, 19061)",1
1040,"(3350, 19059)",1
1041,"(557, 65688)",1
1042,"(6752, 3188)",1
1043,"(4460, 56845)",1
1044,"(3393, 63273)",2
1045,"(1994, 63785)",1
1046,"(1994, 66825)",1
1047,"(6591, 64329)",2
1048,"(399, 63097)",1
1049,"(928, 65910)",1
1050,"(928, 65912)",1
1051,"(1318, 3708)",1
1052,"(3545, 19060)",1
1053,"(2681, 56438)",2
1054,"(2681, 63235)",5
1055,"(2681, 62929)",3
1056,"(2681, 63162)",8
1057,"(2681, 63635)",2
1058,"(2681, 63495)",1
1059,"(1463, 63447)",1
1060,"(908, 22839)",3
1061,"(3474, 3437)",1
1062,"(5301, 3437)",2
1063,"(984, 3692)",1
1064,"(10763, 4286)",1
1065,"(2681, 63541)",2
1066,"(2681, 22806)",8
1067,"(2681, 64515)",14
1068,"(6708, 64515)",1
1069,"(3474, 19096)",3
1070,"(2681, 63512)",6
1071,"(2681, 56496)",4
1072,"(1365, 3556)",1
1073,"(2950, 4284)",1
1074,"(2950, 34596)",1
1075,"(3936, 63874)",1
1076,"(6519, 34596)",1
1077,"(6519, 63874)",1
1078,"(6524, 4284)",1
1079,"(6524, 34596)",1
1080,"(6524, 63874)",1
1081,"(1994, 56850)",2
1082,"(2681, 3708)",5
1083,"(2950, 2931)",1
1084,"(2950, 3557)",2
1085,"(5998, 65215)",1
1086,"(2676, 19050)",5
1087,"(2681, 19085)",3
1088,"(3474, 19085)",4
1089,"(2026, 3638)",2
1090,"(6035, 3638)",1
1091,"(10675, 3638)",1
1092,"(2681, 3440)",5
1093,"(3474, 3439)",4
1094,"(8801, 63645)",1
1095,"(2681, 63179)",4
1096,"(3474, 19080)",2
1097,"(1939, 63124)",3
1098,"(2681, 19095)",3
1099,"(2681, 64364)",8
1100,"(2681, 4195)",3
1101,"(2681, 63570)",2
1102,"(2681, 26856)",2
1103,"(2681, 34415)",11
1104,"(2681, 65790)",3
1105,"(10704, 3697)",1
1106,"(2320, 4282)",1
1107,"(399, 3485)",1
1108,"(941, 44270)",1
1109,"(4460, 3704)",1
1110,"(4560, 63643)",1
1111,"(3474, 63848)",1
1112,"(5301, 3707)",2
1113,"(5301, 19043)",1
1114,"(890, 3448)",1
1115,"(2681, 1169)",1
1116,"(2681, 8645)",1
1117,"(9231, 3395)",1
1118,"(2026, 63287)",1
1119,"(5301, 19095)",1
1120,"(2681, 63378)",1
1121,"(997, 44270)",1
1122,"(10756, 3544)",1
1123,"(1960, 64337)",2
1124,"(1960, 64338)",1
1125,"(3474, 64035)",3
1126,"(5301, 19101)",1
1127,"(2026, 3581)",1
1128,"(2026, 3582)",1
1129,"(1153, 22814)",1
1130,"(1225, 22814)",1
1131,"(2681, 22814)",4
1132,"(3239, 22814)",1
1133,"(3474, 22814)",1
1134,"(5301, 22814)",1
1135,"(2681, 3395)",8
1136,"(2681, 64372)",11
1137,"(3474, 64330)",2
1138,"(3474, 63498)",1
1139,"(625, 64388)",1
1140,"(3052, 64382)",3
1141,"(6163, 63286)",6
1142,"(2681, 3500)",3
1143,"(396, 3510)",1
1144,"(2681, 3515)",2
1145,"(908, 63249)",1
1146,"(5940, 63249)",1
1147,"(201, 19060)",1
1148,"(322, 19060)",1
1149,"(1199, 19060)",1
1150,"(2519, 19060)",1
1151,"(2531, 19060)",1
1152,"(2604, 19060)",2
1153,"(2656, 19060)",1
1154,"(2903, 19060)",1
1155,"(3260, 19060)",1
1156,"(3305, 19060)",1
1157,"(3352, 19060)",1
1158,"(3543, 19060)",1
1159,"(3593, 19060)",1
1160,"(4057, 19060)",1
1161,"(4201, 19060)",1
1162,"(4371, 19060)",1
1163,"(5244, 19060)",1
1164,"(5383, 19060)",1
1165,"(5690, 19060)",1
1166,"(5781, 19060)",2
1167,"(5878, 19060)",1
1168,"(5915, 19060)",1
1169,"(6160, 19060)",1
1170,"(6334, 19060)",1
1171,"(6336, 19060)",1
1172,"(6712, 19060)",2
1173,"(10532, 19060)",1
1174,"(3474, 19052)",2
1175,"(4559, 3492)",1
1176,"(77, 63249)",1
1177,"(658, 19063)",1
1178,"(5027, 19059)",1
1179,"(5624, 19061)",1
1180,"(10534, 56409)",1
1181,"(2305, 19068)",1
1182,"(3256, 3615)",3
1183,"(2681, 67874)",8
1184,"(3319, 19060)",3
1185,"(3319, 56453)",2
1186,"(2604, 19059)",1
1187,"(3553, 56453)",1
1188,"(661, 19067)",2
1189,"(3474, 63249)",4
1190,"(664, 2130)",1
1191,"(732, 3615)",3
1192,"(5242, 64637)",1
1193,"(6163, 64637)",1
1194,"(6163, 66146)",1
1195,"(984, 64383)",1
1196,"(984, 64386)",1
1197,"(2026, 64385)",1
1198,"(2026, 64387)",1
1199,"(2950, 63753)",1
1200,"(2681, 64393)",2
1201,"(188, 19068)",1
1202,"(648, 67875)",1
1203,"(2165, 19059)",1
1204,"(14542, 19060)",1
1205,"(5757, 3606)",1
1206,"(399, 19104)",3
1207,"(3101, 19104)",1
1208,"(1994, 64015)",3
1209,"(279, 64197)",1
1210,"(861, 64197)",5
1211,"(5189, 64197)",1
1212,"(5261, 64197)",1
1213,"(4889, 64012)",3
1214,"(1994, 3493)",2
1215,"(2681, 64330)",8
1216,"(5087, 62883)",1
1217,"(3474, 19063)",1
1218,"(2698, 63273)",1
1219,"(2230, 63666)",2
1220,"(984, 64015)",4
1221,"(517, 4280)",1
1222,"(211, 56438)",1
1223,"(3445, 56438)",1
1224,"(3445, 62828)",1
1225,"(2681, 56810)",13
1226,"(3474, 56810)",6
1227,"(2681, 3367)",1
1228,"(2681, 63175)",2
1229,"(399, 52414)",2
1230,"(3474, 60493)",1
1231,"(399, 19080)",2
1232,"(1994, 56835)",1
1233,"(2681, 22820)",2
1234,"(2681, 4284)",6
1235,"(2681, 63454)",4
1236,"(2681, 19068)",6
1237,"(2681, 63285)",4
1238,"(2681, 63633)",1
1239,"(4889, 64394)",2
1240,"(4895, 64394)",1
1241,"(4887, 3707)",1
1242,"(4889, 3707)",2
1243,"(4895, 3707)",1
1244,"(2681, 64010)",4
1245,"(3474, 3597)",1
1246,"(6789, 3708)",1
1247,"(2681, 3692)",2
1248,"(5301, 3692)",2
1249,"(9059, 4286)",1
1250,"(9707, 19079)",1
1251,"(9707, 56698)",1
1252,"(5276, 52355)",2
1253,"(2687, 44341)",1
1254,"(2768, 22816)",2
1255,"(396, 64494)",1
1256,"(1960, 22816)",1
1257,"(623, 34510)",1
1258,"(2668, 44538)",1
1259,"(2681, 62959)",5
1260,"(5980, 34713)",1
1261,"(11253, 26772)",1
1262,"(6557, 44056)",1
1263,"(6557, 52345)",3
1264,"(5164, 34337)",1
1265,"(5165, 52171)",1
1266,"(2026, 34457)",1
1267,"(3474, 63650)",4
1268,"(708, 2754)",2
1269,"(5542, 67348)",2
1270,"(5301, 34657)",3
1271,"(399, 34489)",1
1272,"(5272, 64042)",1
1273,"(6708, 64042)",2
1274,"(211, 8672)",2
1275,"(6110, 30528)",1
1276,"(1994, 26837)",2
1277,"(908, 44236)",4
1278,"(1528, 44105)",1
1279,"(1528, 63443)",1
1280,"(2681, 34720)",2
1281,"(2026, 2354)",1
1282,"(6403, 2354)",1
1283,"(2947, 2764)",4
1284,"(984, 44299)",1
1285,"(2179, 63687)",1
1286,"(2681, 44029)",1
1287,"(3474, 44029)",1
1288,"(4832, 64431)",2
1289,"(10184, 26768)",1
1290,"(1316, 22867)",1
1291,"(2604, 22867)",2
1292,"(2681, 3640)",8
1293,"(2681, 3085)",4
1294,"(8382, 2531)",2
1295,"(6488, 44193)",3
1296,"(484, 63237)",2
1297,"(984, 26757)",1
1298,"(2681, 34515)",4
1299,"(2681, 4249)",7
1300,"(2681, 63685)",8
1301,"(2681, 63632)",4
1302,"(2681, 2763)",9
1303,"(3474, 34598)",1
1304,"(10883, 34362)",1
1305,"(999, 44538)",1
1306,"(2681, 44538)",2
1307,"(5607, 44538)",1
1308,"(5608, 44538)",1
1309,"(10163, 44538)",1
1310,"(10795, 44338)",1
1311,"(3260, 44328)",1
1312,"(2681, 34710)",1
1313,"(1306, 63789)",1
1314,"(3474, 34569)",3
1315,"(5301, 34569)",1
1316,"(908, 63789)",2
1317,"(908, 63343)",1
1318,"(2681, 62957)",2
1319,"(3474, 62957)",1
1320,"(1548, 19057)",1
1321,"(2681, 34359)",7
1322,"(2681, 3646)",4
1323,"(2954, 19059)",1
1324,"(2028, 26718)",1
1325,"(3352, 2756)",2
1326,"(518, 34389)",1
1327,"(2026, 2652)",2
1328,"(3474, 63623)",1
1329,"(5835, 19134)",2
1330,"(3474, 2763)",6
1331,"(2681, 8703)",9
1332,"(5301, 4237)",1
1333,"(5301, 63686)",1
1334,"(2681, 40065)",9
1335,"(5267, 52403)",1
1336,"(5267, 64201)",1
1337,"(4982, 39991)",1
1338,"(2197, 44158)",1
1339,"(6519, 44158)",1
1340,"(10989, 44158)",1
1341,"(358, 26802)",1
1342,"(1096, 63238)",1
1343,"(506, 44299)",1
1344,"(2681, 26825)",5
1345,"(2681, 63900)",6
1346,"(1728, 34589)",2
1347,"(2681, 52274)",2
1348,"(2681, 64112)",2
1349,"(2681, 52207)",5
1350,"(2681, 22867)",5
1351,"(2681, 63354)",2
1352,"(1994, 63818)",2
1353,"(6519, 44336)",5
1354,"(6995, 44336)",1
1355,"(2681, 64147)",22
1356,"(3474, 64147)",7
1357,"(1153, 4229)",1
1358,"(4271, 4229)",1
1359,"(2681, 56413)",2
1360,"(333, 2682)",3
1361,"(3474, 63649)",2
1362,"(3474, 63661)",4
1363,"(5243, 34452)",1
1364,"(6524, 62952)",4
1365,"(10972, 34589)",1
1366,"(4537, 4249)",1
1367,"(2755, 62948)",1
1368,"(2755, 63685)",1
1369,"(8436, 34368)",1
1370,"(10902, 34368)",1
1371,"(1559, 64143)",1
1372,"(1559, 64144)",1
1373,"(1961, 15313)",1
1374,"(3640, 15313)",1
1375,"(2681, 34598)",3
1376,"(1225, 44098)",1
1377,"(1749, 44098)",1
1378,"(3474, 44098)",4
1379,"(5301, 44098)",1
1380,"(1153, 8703)",1
1381,"(6331, 65759)",1
1382,"(984, 30539)",2
1383,"(2642, 64372)",2
1384,"(2026, 64372)",1
1385,"(2681, 63618)",1
1386,"(2681, 4235)",1
1387,"(4567, 44158)",1
1388,"(2026, 62847)",1
1389,"(2604, 62847)",1
1390,"(2681, 34589)",4
1391,"(3239, 34589)",1
1392,"(6725, 26837)",1
1393,"(984, 62950)",2
1394,"(2681, 30539)",1
1395,"(1994, 52211)",1
1396,"(2681, 63553)",5
1397,"(2681, 52276)",4
1398,"(2681, 56772)",6
1399,"(2681, 62777)",4
1400,"(2681, 34746)",2
1401,"(3474, 15367)",1
1402,"(2681, 26789)",5
1403,"(3645, 19083)",1
1404,"(1733, 30536)",2
1405,"(4460, 19143)",1
1406,"(6657, 44380)",1
1407,"(2499, 44132)",1
1408,"(2499, 65296)",1
1409,"(940, 19129)",1
1410,"(121, 64392)",1
1411,"(121, 64881)",1
1412,"(6505, 39991)",1
1413,"(2483, 30513)",1
1414,"(1749, 26750)",1
1415,"(2681, 26750)",9
1416,"(3474, 15313)",2
1417,"(5301, 26833)",3
1418,"(7024, 22816)",1
1419,"(6524, 44336)",3
1420,"(4889, 64196)",1
1421,"(2681, 52318)",4
1422,"(3480, 26707)",1
1423,"(2622, 26833)",1
1424,"(2681, 63655)",11
1425,"(1306, 22815)",8
1426,"(1749, 15372)",1
1427,"(5648, 63649)",1
1428,"(1144, 67929)",2
1429,"(7329, 30456)",1
1430,"(1100, 34594)",4
1431,"(6331, 34510)",3
1432,"(6331, 65574)",1
1433,"(1096, 67520)",1
1434,"(2142, 67520)",1
1435,"(211, 2647)",2
1436,"(1045, 4260)",1
1437,"(3474, 64042)",4
1438,"(11225, 4260)",1
1439,"(3593, 63045)",1
1440,"(2870, 63356)",1
1441,"(3445, 64427)",1
1442,"(1087, 44158)",1
1443,"(6642, 44158)",1
1444,"(3474, 2786)",6
1445,"(5301, 2786)",4
1446,"(2681, 63537)",2
1447,"(3474, 63537)",1
1448,"(2681, 34457)",3
1449,"(1683, 52320)",1
1450,"(178, 62746)",16
1451,"(3474, 2745)",2
1452,"(6725, 63354)",1
1453,"(6632, 62851)",1
1454,"(7049, 22835)",1
1455,"(7049, 22838)",1
1456,"(7398, 62851)",1
1457,"(2681, 2750)",10
1458,"(3474, 44091)",2
1459,"(3474, 64093)",2
1460,"(1939, 30539)",3
1461,"(2549, 56645)",2
1462,"(2026, 26824)",1
1463,"(5301, 63689)",1
1464,"(2681, 26707)",5
1465,"(6331, 62828)",1
1466,"(984, 26841)",2
1467,"(5301, 4229)",5
1468,"(399, 22857)",1
1469,"(399, 26743)",1
1470,"(8123, 3507)",1
1471,"(2681, 2609)",4
1472,"(2681, 64196)",6
1473,"(2026, 19048)",3
1474,"(6331, 19048)",1
1475,"(2026, 2647)",3
1476,"(2026, 63355)",4
1477,"(2884, 63355)",1
1478,"(11088, 19059)",1
1479,"(6920, 19059)",1
1480,"(7700, 52241)",2
1481,"(2947, 56390)",2
1482,"(2681, 63661)",2
1483,"(3645, 44181)",1
1484,"(399, 62779)",2
1485,"(399, 63599)",1
1486,"(5324, 52290)",2
1487,"(248, 19133)",1
1488,"(2244, 56807)",1
1489,"(10874, 52370)",1
1490,"(10874, 62969)",1
1491,"(10874, 62988)",1
1492,"(399, 44535)",1
1493,"(399, 63961)",1
1494,"(399, 63964)",1
1495,"(399, 63966)",2
1496,"(1318, 52320)",1
1497,"(399, 26812)",1
1498,"(3474, 67645)",2
1499,"(2741, 3085)",1
1500,"(908, 22820)",4
1501,"(1730, 22820)",1
1502,"(1744, 22820)",1
1503,"(9468, 22820)",1
1504,"(11137, 22820)",1
1505,"(11138, 22820)",1
1506,"(11139, 22820)",1
1507,"(11142, 22820)",1
1508,"(6519, 62952)",1
1509,"(6993, 4249)",1
1510,"(6524, 26802)",1
1511,"(10800, 19204)",1
1512,"(634, 62960)",11
1513,"(5301, 63340)",1
1514,"(5121, 3621)",1
1515,"(8080, 63821)",1
1516,"(4707, 63895)",1
1517,"(4707, 64020)",1
1518,"(6253, 64020)",1
1519,"(399, 34598)",1
1520,"(399, 62814)",3
1521,"(5243, 63356)",2
1522,"(7932, 63730)",1
1523,"(3627, 26837)",1
1524,"(453, 22829)",1
1525,"(3474, 26682)",4
1526,"(2169, 34746)",1
1527,"(8922, 52290)",1
1528,"(2681, 44324)",1
1529,"(4952, 52168)",1
1530,"(8317, 44217)",1
1531,"(8317, 44529)",1
1532,"(5121, 44085)",1
1533,"(2681, 52278)",5
1534,"(8958, 52290)",3
1535,"(2681, 63818)",10
1536,"(1960, 64248)",1
1537,"(2401, 2795)",1
1538,"(6459, 2795)",1
1539,"(4268, 63661)",1
1540,"(1994, 4238)",1
1541,"(2681, 34657)",5
1542,"(5301, 44538)",1
1543,"(7492, 2688)",1
1544,"(2681, 52211)",1
1545,"(435, 3006)",1
1546,"(7234, 34500)",1
1547,"(7339, 34500)",1
1548,"(7405, 34500)",1
1549,"(7433, 34500)",1
1550,"(7574, 34500)",1
1551,"(7645, 34500)",1
1552,"(7728, 34500)",1
1553,"(7736, 34500)",1
1554,"(2681, 4229)",2
1555,"(175, 63685)",1
1556,"(3645, 64780)",1
1557,"(3645, 64933)",1
1558,"(3645, 64934)",1
1559,"(984, 63285)",2
1560,"(2681, 63153)",2
1561,"(2026, 64243)",1
1562,"(1045, 52206)",1
1563,"(211, 34677)",3
1564,"(5092, 39981)",3
1565,"(3474, 63210)",3
1566,"(1867, 56441)",1
1567,"(11461, 56441)",1
1568,"(649, 56725)",2
1569,"(691, 56725)",2
1570,"(3382, 56725)",1
1571,"(3656, 56725)",2
1572,"(5468, 56725)",2
1573,"(6818, 56725)",2
1574,"(6839, 56725)",1
1575,"(7535, 56725)",2
1576,"(11845, 19252)",1
1577,"(215, 56725)",2
1578,"(623, 56725)",1
1579,"(653, 56725)",1
1580,"(656, 56725)",1
1581,"(669, 56725)",1
1582,"(670, 56725)",1
1583,"(679, 56725)",1
1584,"(1291, 56725)",1
1585,"(1384, 56725)",1
1586,"(1388, 56725)",1
1587,"(1647, 56725)",1
1588,"(1648, 56725)",1
1589,"(1649, 56725)",1
1590,"(1651, 56725)",1
1591,"(1993, 56725)",1
1592,"(3381, 56725)",1
1593,"(4677, 56725)",1
1594,"(4680, 56725)",1
1595,"(4682, 56725)",1
1596,"(6850, 56725)",1
1597,"(5390, 64235)",1
1598,"(2681, 52227)",3
1599,"(5301, 52376)",2
1600,"(1503, 64607)",1
1601,"(2681, 64607)",2
1602,"(3474, 3440)",1
1603,"(211, 65836)",1
1604,"(3445, 63950)",1
1605,"(176, 63286)",1
1606,"(1728, 39996)",1
1607,"(2681, 39996)",4
1608,"(7427, 44264)",2
1609,"(5059, 4279)",1
1610,"(2026, 8674)",1
1611,"(2026, 63269)",1
1612,"(2681, 44213)",4
1613,"(175, 63272)",1
1614,"(908, 63272)",1
1615,"(925, 63272)",2
1616,"(1309, 63272)",1
1617,"(2647, 63272)",1
1618,"(2681, 63272)",1
1619,"(5326, 63272)",1
1620,"(6740, 63272)",3
1621,"(11645, 63272)",1
1622,"(11646, 63272)",1
1623,"(518, 38403)",1
1624,"(3613, 38403)",1
1625,"(2963, 19250)",1
1626,"(2681, 66687)",8
1627,"(3445, 3492)",3
1628,"(5087, 62927)",1
1629,"(1643, 56670)",1
1630,"(1318, 3107)",1
1631,"(5301, 62837)",1
1632,"(2681, 44367)",4
1633,"(2681, 67509)",1
1634,"(928, 64515)",1
1635,"(7662, 56424)",1
1636,"(928, 63045)",2
1637,"(1315, 3087)",1
1638,"(7599, 63272)",2
1639,"(4460, 62880)",2
1640,"(3474, 4229)",1
1641,"(2681, 52302)",10
1642,"(4483, 56646)",1
1643,"(2681, 64017)",1
1644,"(2681, 56678)",1
1645,"(1522, 26776)",1
1646,"(11377, 63468)",2
1647,"(5347, 26671)",1
1648,"(2230, 64562)",1
1649,"(2266, 64562)",1
1650,"(211, 62757)",1
1651,"(1452, 64050)",1
1652,"(6478, 52414)",1
1653,"(457, 22818)",1
1654,"(2114, 3395)",1
1655,"(6937, 62927)",1
1656,"(9768, 63978)",1
1657,"(1306, 62890)",1
1658,"(2681, 62890)",4
1659,"(3474, 62890)",2
1660,"(5301, 63104)",1
1661,"(588, 64234)",1
1662,"(399, 56588)",1
1663,"(6752, 56449)",1
1664,"(463, 56533)",1
1665,"(463, 56641)",1
1666,"(1789, 56533)",1
1667,"(11510, 56641)",1
1668,"(1410, 3107)",1
1669,"(830, 56756)",1
1670,"(3645, 56756)",1
1671,"(2597, 63748)",1
1672,"(2597, 64078)",1
1673,"(2597, 65339)",1
1674,"(2483, 44129)",3
1675,"(2483, 62904)",1
1676,"(4460, 62822)",1
1677,"(4707, 62822)",1
1678,"(4982, 62822)",1
1679,"(5768, 62822)",1
1680,"(6671, 62822)",1
1681,"(9844, 62822)",1
1682,"(7870, 52206)",1
1683,"(634, 63958)",1
1684,"(648, 63958)",1
1685,"(658, 63958)",1
1686,"(851, 63958)",1
1687,"(1087, 63958)",1
1688,"(1503, 63958)",1
1689,"(1856, 63958)",1
1690,"(2026, 63958)",1
1691,"(2305, 63958)",1
1692,"(2529, 63958)",1
1693,"(2604, 63958)",1
1694,"(2846, 63958)",1
1695,"(2873, 63958)",1
1696,"(2890, 63958)",1
1697,"(3352, 63958)",1
1698,"(5712, 63958)",1
1699,"(5875, 63958)",1
1700,"(5941, 63958)",1
1701,"(6626, 63958)",1
1702,"(7525, 63958)",1
1703,"(10152, 63958)",1
1704,"(11857, 63958)",1
1705,"(2681, 62928)",4
1706,"(634, 3340)",1
1707,"(2943, 4281)",1
1708,"(5941, 3640)",1
1709,"(6413, 44347)",3
1710,"(6413, 52303)",3
1711,"(6413, 52311)",1
1712,"(6, 44321)",1
1713,"(34, 44321)",1
1714,"(2468, 44321)",1
1715,"(4877, 44321)",1
1716,"(5612, 44321)",1
1717,"(184, 44479)",1
1718,"(184, 52323)",1
1719,"(363, 52323)",1
1720,"(1623, 44479)",1
1721,"(1623, 52323)",1
1722,"(2469, 44479)",1
1723,"(2469, 52323)",1
1724,"(3308, 52323)",1
1725,"(3730, 52323)",1
1726,"(3956, 44479)",1
1727,"(3956, 52323)",1
1728,"(4020, 44479)",1
1729,"(4020, 52323)",1
1730,"(4974, 44479)",1
1731,"(4974, 52323)",1
1732,"(5645, 44479)",1
1733,"(5645, 52323)",1
1734,"(6947, 44479)",1
1735,"(6947, 52323)",1
1736,"(8897, 44479)",1
1737,"(8897, 52323)",1
1738,"(11321, 44479)",1
1739,"(11321, 52323)",1
1740,"(11322, 44479)",1
1741,"(11322, 52323)",1
1742,"(11323, 44479)",1
1743,"(11325, 44479)",1
1744,"(11325, 52323)",1
1745,"(11326, 44479)",1
1746,"(11326, 52323)",1
1747,"(11327, 44479)",1
1748,"(11327, 52323)",1
1749,"(11330, 44479)",1
1750,"(11330, 52323)",1
1751,"(11331, 44479)",1
1752,"(11331, 52323)",1
1753,"(11332, 44479)",1
1754,"(11332, 52323)",1
1755,"(11333, 44479)",1
1756,"(11333, 52323)",1
1757,"(11334, 44479)",1
1758,"(11334, 52323)",1
1759,"(11335, 44479)",1
1760,"(11335, 52323)",1
1761,"(11336, 44479)",1
1762,"(11336, 52323)",1
1763,"(11337, 44479)",1
1764,"(11337, 52323)",1
1765,"(11340, 52323)",1
1766,"(11341, 52323)",1
1767,"(11342, 52323)",1
1768,"(3474, 62946)",2
1769,"(5301, 63096)",3
1770,"(2681, 56847)",6
1771,"(3445, 56578)",1
1772,"(99, 52238)",1
1773,"(91, 62842)",1
1774,"(11934, 62842)",1
1775,"(2681, 56497)",1
1776,"(5301, 63454)",3
1777,"(5301, 56850)",2
1778,"(2681, 56559)",6
1779,"(984, 67507)",1
1780,"(2026, 64541)",1
1781,"(2681, 15316)",4
1782,"(5002, 3638)",1
1783,"(2681, 63506)",1
1784,"(1413, 56808)",1
1785,"(984, 44107)",1
1786,"(984, 56626)",1
1787,"(2681, 19147)",6
1788,"(2681, 63244)",5
1789,"(2681, 63096)",10
1790,"(3474, 56600)",1
1791,"(2597, 56631)",1
1792,"(2026, 4281)",2
1793,"(2483, 3100)",1
1794,"(2483, 63162)",1
1795,"(10822, 56648)",1
1796,"(7479, 22816)",3
1797,"(2681, 56588)",10
1798,"(5301, 63285)",1
1799,"(211, 64231)",1
1800,"(5301, 3101)",1
1801,"(2681, 67506)",8
1802,"(6519, 3557)",4
1803,"(2681, 15310)",1
1804,"(399, 62803)",2
1805,"(3020, 62803)",1
1806,"(2026, 63503)",2
1807,"(2002, 52392)",1
1808,"(984, 34370)",2
1809,"(1045, 34370)",1
1810,"(1045, 56626)",2
1811,"(586, 4281)",1
1812,"(2681, 63233)",3
1813,"(908, 56639)",2
1814,"(5301, 44252)",1
1815,"(984, 67565)",2
1816,"(1994, 64053)",1
1817,"(2681, 56592)",3
1818,"(5301, 67500)",1
1819,"(5301, 52210)",2
1820,"(5301, 63420)",2
1821,"(5301, 63422)",2
1822,"(399, 56648)",2
1823,"(1045, 56648)",1
1824,"(399, 34355)",1
1825,"(6752, 63914)",1
1826,"(382, 773)",1
1827,"(399, 62880)",2
1828,"(1285, 44368)",1
1829,"(830, 65415)",1
1830,"(9048, 65415)",1
1831,"(3101, 56501)",1
1832,"(11506, 56637)",1
1833,"(6500, 56449)",2
1834,"(3645, 3630)",2
1835,"(3101, 62814)",1
1836,"(3101, 65415)",1
1837,"(11565, 56807)",1
1838,"(2687, 62790)",1
1839,"(1792, 3107)",1
1840,"(8558, 3107)",1
1841,"(10651, 3107)",1
1842,"(4460, 64590)",2
1843,"(4460, 64592)",2
1844,"(5768, 3100)",2
1845,"(5768, 19104)",1
1846,"(2499, 3100)",1
1847,"(399, 63245)",1
1848,"(2483, 3697)",1
1849,"(399, 56569)",2
1850,"(2681, 56808)",2
1851,"(3474, 44389)",3
1852,"(2681, 62814)",2
1853,"(11738, 38403)",1
1854,"(3474, 62850)",1
1855,"(2681, 3119)",2
1856,"(3919, 56639)",1
1857,"(908, 56784)",1
1858,"(1263, 56784)",1
1859,"(1749, 56784)",1
1860,"(1793, 56784)",1
1861,"(2496, 56784)",1
1862,"(2681, 56784)",4
1863,"(2731, 56784)",1
1864,"(3474, 56784)",1
1865,"(4497, 56784)",1
1866,"(4967, 56784)",1
1867,"(5301, 56784)",1
1868,"(6170, 56784)",1
1869,"(7945, 56784)",1
1870,"(8483, 56784)",1
1871,"(8972, 56784)",1
1872,"(3474, 63454)",2
1873,"(3474, 56835)",1
1874,"(6170, 63285)",1
1875,"(2681, 3385)",4
1876,"(4889, 3641)",2
1877,"(20, 19169)",1
1878,"(53, 19169)",1
1879,"(599, 19169)",1
1880,"(600, 19169)",1
1881,"(601, 19169)",1
1882,"(741, 64064)",1
1883,"(747, 19169)",1
1884,"(751, 19169)",1
1885,"(1813, 19169)",1
1886,"(1814, 19169)",1
1887,"(5033, 19169)",1
1888,"(5441, 19169)",1
1889,"(5442, 19169)",1
1890,"(6119, 19169)",1
1891,"(6796, 64064)",1
1892,"(7078, 19169)",1
1893,"(7082, 19169)",1
1894,"(7557, 19169)",1
1895,"(11747, 19169)",1
1896,"(11748, 19169)",1
1897,"(11752, 19169)",1
1898,"(2945, 56621)",1
1899,"(3812, 3641)",1
1900,"(7393, 3630)",1
1901,"(8430, 3471)",1
1902,"(1306, 62778)",1
1903,"(2681, 62778)",2
1904,"(984, 3485)",1
1905,"(1096, 3485)",1
1906,"(1723, 3485)",1
1907,"(2951, 3485)",1
1908,"(3445, 3485)",1
1909,"(3512, 3485)",1
1910,"(6519, 3485)",1
1911,"(6357, 3397)",1
1912,"(6519, 56639)",4
1913,"(6519, 3576)",1
1914,"(4889, 3561)",2
1915,"(4889, 3566)",1
1916,"(984, 3135)",1
1917,"(2681, 63082)",2
1918,"(2681, 63156)",7
1919,"(2681, 3608)",2
1920,"(2681, 2200)",2
1921,"(2681, 64013)",4
1922,"(2668, 63235)",1
1923,"(3474, 63235)",1
1924,"(3474, 3395)",3
1925,"(2681, 3412)",2
1926,"(382, 56432)",1
1927,"(382, 56453)",1
1928,"(4633, 62944)",1
1929,"(211, 34370)",1
1930,"(3445, 34370)",2
1931,"(3445, 56626)",1
1932,"(3551, 56461)",1
1933,"(4889, 63154)",1
1934,"(6519, 63246)",2
1935,"(2681, 8665)",4
1936,"(2681, 67501)",5
1937,"(2026, 3513)",2
1938,"(3474, 64393)",3
1939,"(5243, 64634)",1
1940,"(5242, 64634)",2
1941,"(552, 56432)",1
1942,"(3266, 56432)",1
1943,"(4019, 56432)",1
1944,"(11445, 56432)",1
1945,"(11446, 56432)",1
1946,"(11448, 56432)",1
1947,"(11449, 56432)",1
1948,"(11450, 56432)",1
1949,"(11900, 56432)",1
1950,"(5242, 52389)",1
1951,"(718, 63272)",1
1952,"(2901, 56643)",1
